"","screenName","location","lon","lat"
"lizbangs","lizbangs","Austin, TX",-97.7430608,30.267153
"ChaunceyGardner","ChaunceyGardner","New York, NY",-74.0059728,40.7127753
"Azteca_Hidalgo","Azteca_Hidalgo","Pachuca, Hidalgo",-98.7591311,20.1010608
"caiquefrnds","caiquefrnds","Boa Vista - Roraima",-60.6758331,2.8235098
"mydoggyhatesyou","mydoggyhatesyou","Santiago, Chile",-70.6692655,-33.4488897
"Danijean90","Danijean90","Salt Lake City, UT",-111.8910474,40.7607793
"josso_go","josso_go","La ciudad de las rosas",-103.3496092,20.6596988
"ceam84","ceam84","Manaus - AM",-60.0217314,-3.1190275
"cadena_noticias","cadena_noticias","Baja California, México",-115.2837585,30.8406338
"kellyfischer618","kellyfischer618","Southern Illinois; USA ",-88.9988098,37.6557172
"will_means","will_means","Orlando, FL",-81.3792365,28.5383355
"ShelbyHisel","ShelbyHisel","United States",-95.712891,37.09024
"ScottinBangkok","ScottinBangkok","Bangkok, Thailand",100.5017651,13.7563309
"katiewRN","katiewRN","O-H-I-O(my posts≠med advice)",-82.907123,40.4172871
"magicnumberr","magicnumberr","Türkiye",35.243322,38.963745
"amenpapifreud","amenpapifreud","Morelia, Michoacán",-101.1949825,19.7059504
"e_consulta","e_consulta","Puebla, México",-98.2062727,19.0414398
"cjmimun","cjmimun","roma ",-95.9036356,36.0766378
"krowleytweet","krowleytweet","Edina, MN",-93.3499489,44.8896866
"AmandaHunterMPH","AmandaHunterMPH","Louisville, KY",-85.7584557,38.2526647
"LoriRuder","LoriRuder","Cleveland, OH",-81.6943605,41.49932
"TVmas_ECpe","TVmas_ECpe","Lima",-77.042754,-12.0463731
"ContemPeds","ContemPeds","North Olmsted, Ohio",-81.9234726,41.4156025
"JorgeVillaMed","JorgeVillaMed","Chapel Hill",-79.0558445,35.9131996
"honesthistory1","honesthistory1","Canberra",149.1300092,-35.2809368
"feerscc","feerscc","México",-102.552784,23.634501
"prensaanimal4","prensaanimal4","Distrito Federal, México",-99.133208,19.4326077
"ianfbassi","ianfbassi","Zona sul ",-43.1892443,-22.9549425
"hecid","hecid","CDMX",-99.133208,19.4326077
"CharlesRamos63","CharlesRamos63","Las Vegas, NV",-115.1398296,36.1699412
"PokzBo","PokzBo","Tlalpan, Distrito Federal",-99.2114234,19.2790911
"jornalistavitor","jornalistavitor","Brasil",-51.92528,-14.235004
"Just4TheCause","Just4TheCause","USA",-95.712891,37.09024
"kuma_7333","kuma_7333","神奈川県 横浜市 旭区上川井町1988",139.4919758,35.4950375
"MiLizspymp","MiLizspymp","Mexico",-102.552784,23.634501
"VoteForBrigid","VoteForBrigid","Travis County",-97.6982272,30.2097015
"HealthcareGlob1","HealthcareGlob1","USA",-95.712891,37.09024
"ProMED_MBDS","ProMED_MBDS","Mekong Basin, Southeast Asia",104.7357945,16.5304262
"TmsPapini","TmsPapini","Firenze - Toscana - Italia",11.2558136,43.7695604
"mrmonty28","mrmonty28","Essex",0.4690888,51.7343313
"ELMEROPERRO","ELMEROPERRO","Colorado",-105.7820674,39.5500507
"PepeAndresCruz","PepeAndresCruz","CDMX",-99.133208,19.4326077
"ssaludsonora","ssaludsonora","México",-102.552784,23.634501
"chicaitw","chicaitw","Kantō Japan",139.782996,35.7016218
"viryvbm","viryvbm","Querétaro, Querétaro Arteaga",-100.3898881,20.5887932
"yilingpatriarc","yilingpatriarc","exo | mbti | animanga",-73.8464328,40.7206668
"jorleytavares","jorleytavares","Manaus - Amazonas ",-60.0217314,-3.1190275
"Amaclassificado","Amaclassificado","Manaus, Brasil",-60.0217314,-3.1190275
"cablocoam","cablocoam","Floresta Amazônica",-62.2158805,-3.4653053
"key_wins","key_wins","Manaus",-60.0217314,-3.1190275
"unovaexe","unovaexe","Amanda | she/her | 19",-82.7443367,39.649508
"nosso_am","nosso_am","Manaus",-60.0217314,-3.1190275
"HostAmazonas1","HostAmazonas1","Manaus - AM",-60.0217314,-3.1190275
"rilakkumarrr","rilakkumarrr","Plano, TX",-96.6988856,33.0198431
"OtherVaccines","OtherVaccines","New South Wales, Australia",146.921099,-31.2532183
"Ben_Kaplan","Ben_Kaplan","New York, NY",-74.0059728,40.7127753
"marieAn72486017","marieAn72486017","Louisiana, USA",-91.9623327,30.9842977
"7emma1","7emma1","Blanchester, OH",-83.9888205,39.2931174
"debg7089","debg7089","Nebraska",-99.9018131,41.4925374
"Anapatf","Anapatf","Samborondon",-79.727151,-1.9606263
"sarah_martin_19","sarah_martin_19","Knoxville, IA",-93.09967,41.320343
"samuelodusami","samuelodusami","Lagos",3.3792057,6.5243793
"Medimobile1","Medimobile1","Australia",133.775136,-25.274398
"scoby1978","scoby1978","Ireland",-7.6920536,53.1423672
"RadioRebelWeb","RadioRebelWeb","roma",-95.9036356,36.0766378
"k_mbethe","k_mbethe","South Africa",22.937506,-30.559482
"angelnolimits","angelnolimits","Italy",12.56738,41.87194
"NeumologiaPeru","NeumologiaPeru","Instituto Neumología Peruana",-76.970986,-12.101227
"SophApe","SophApe","Berks County, PA, USA",-75.9927652,40.3451566
"artofperson","artofperson","South Florida",-80.6326916,26.3013917
"AllyGarbs","AllyGarbs","Nova Scotia",-63.744311,44.6819866
"tfx47","tfx47","My Space",-73.9334713,40.7070471
"AshleyHommerTV","AshleyHommerTV","Wausau, WI",-89.6301221,44.9591352
"allypeterswaow","allypeterswaow","Wausau, WI",-89.6301221,44.9591352
"EccentricFlower","EccentricFlower","Greater Bostonia",-71.0544889,42.3591393
"detaeiled","detaeiled","oop",-80.122931,43.9147995
"DrJenChen4kids","DrJenChen4kids","San Diego, CA",-117.1610838,32.715738
"kreest_uh","kreest_uh","Philadelphia, PA",-75.1652215,39.9525839
"Flashgordonv","Flashgordonv","Rural New Zealand",170.5031798,-45.8746254
"Maggie73448062","Maggie73448062","Victoria, Australia melbourne",144.9630576,-37.8136276
"Jennifer_OHLITD","Jennifer_OHLITD","PNW, United States",-95.712891,37.09024
"vincealbi84","vincealbi84","Basilicata, Italy",15.9699878,40.6430766
"VirologyComics","VirologyComics","Matera 🇮🇹🔁🇧🇪 Brussels ",16.6043199,40.666379
"ssduwu","ssduwu","stay kingdom",-98.4462264,32.8827145
"itsmepaaty","itsmepaaty","México | Dublín 📍",-102.552784,23.634501
"ooscarroman","ooscarroman","san nicolas de los garza N.L",-100.2868973,25.7493469
"garethpretty","garethpretty","Whyteleafe, Surrey, UK",-0.079251,51.3017577
"margierinee","margierinee","Pittsburgh, PA",-79.9958864,40.4406248
"Faaraa77","Faaraa77","Wonderland",-79.5394625,43.8430176
"Vittorino1806","Vittorino1806","Italia",12.56738,41.87194
"idont_know0290","idont_know0290","Germany",10.451526,51.165691
"lenaweecounty","lenaweecounty","Michigan, USA",-85.6023643,44.3148443
"yodelhealth","yodelhealth","Frisco, CO",-106.0975203,39.5744309
"mikedk","mikedk","Copenhagen, Denmark",12.5683372,55.6760968
"Regoncsoport","Regoncsoport","Hungary",19.5033041,47.162494
"cianaglima","cianaglima","Uberlândia, Brasil",-48.275484,-18.9127534
"Pau_Vega13","Pau_Vega13","Mirando al mar",2.1832329,41.3748831
"t_e_knight","t_e_knight","Detroit, MI",-83.0457538,42.331427
"univadisUK","univadisUK","United Kingdom",-3.435973,55.378051
"marciacasantos","marciacasantos","Brasil",-51.92528,-14.235004
"AHS_CentralZone","AHS_CentralZone","Central Alberta",-116.5765035,53.9332706
"lea_chiara","lea_chiara","Bielefeld, Deutschland",8.5324708,52.0302285
"annodavaarte","annodavaarte","Catania, Sicilia",15.0830304,37.5078772
"famfightflu","famfightflu","Arlington, VA",-77.0909809,38.8816208
"CSISpecialty","CSISpecialty","Sanford, FL",-81.269453,28.8028612
"HHS_ASH","HHS_ASH","Washington, DC",-77.0368707,38.9071923
"jornalfloripa","jornalfloripa","Florianópolis, Santa Catarina",-48.5482195,-27.5948698
"mamalyssa17","mamalyssa17","Urbandale, IA",-93.7121656,41.6266555
"Hireksk","Hireksk","Szlovákia",19.699024,48.669026
"MIES_Zona2","MIES_Zona2","Tena - Ecuador",-77.8136035,-0.9962972
"KellyJoHoes","KellyJoHoes","Minnesota, USA",-94.6858998,46.729553
"KarimLarreaO","KarimLarreaO","Guayaquil Ecuador",-79.9223592,-2.1709979
"IDinChildren","IDinChildren","Thorofare, NJ",-75.1969346,39.8422093
"agenciabrasil","agenciabrasil","Brasília - DF, Brasil",-47.9218204,-15.826691
"waltraudmilani","waltraudmilani","zanzibar - tanzania",39.3621196,-6.1357295
"aNaughtyAngel","aNaughtyAngel","No Limit, Nairobi, Kenya",36.9224521,-1.2664259
"CDCgov","CDCgov","Atlanta, GA",-84.3879824,33.7489954
"stedtenh0pp1A","stedtenh0pp1A","Berlin, Germany",13.404954,52.5200066
"backpaincentre","backpaincentre","Worcester Park, Surrey",-0.24468,51.38029
"j_moore30","j_moore30","Antigo, WI",-89.1523353,45.140245
"HRAEIxtapaluca","HRAEIxtapaluca","Ixtapaluca - Estado de México",-98.9079782,19.3090538
"eMPR","eMPR","New York",-74.0059728,40.7127753
"NCIRS","NCIRS","Westmead",150.98208,-33.80829
"NoraCutcliffe","NoraCutcliffe","Toronto, Ontario",-79.3831843,43.653226
"mmichelaf","mmichelaf","Sassari",8.5556826,40.7259269
"umbriajournal_","umbriajournal_","Umbria",12.6216211,42.938004
"AbxDukeRaleigh","AbxDukeRaleigh","Raleigh, NC",-78.6381787,35.7795897
"duduweizmann","duduweizmann","Brazil",-51.92528,-14.235004
"TheAppalachian","TheAppalachian","Boone, NC",-81.6745517,36.216795
"karicastillo29","karicastillo29","México",-102.552784,23.634501
"marcomerlino19","marcomerlino19","Italia",12.56738,41.87194
"vyhbrito","vyhbrito","Macondo",-74.0016966,40.7370535
"c43l4n","c43l4n","Nunavut, Canada",-83.107577,70.2997711
"Rennanwalt","Rennanwalt","Andwil (SG), Schweiz",9.2708089,47.4392496
"ghirabs","ghirabs","Pisogne, Lombardia",10.1061663,45.8026557
"RavennaEventing","RavennaEventing","Ravenna, Italy",12.2035294,44.4183598
"CDCofBC","CDCofBC","Vancouver, British Columbia",-123.1207375,49.2827291
"phooria","phooria","Vicenza, Veneto",11.5354214,45.5454787
"ShopFirstAid","ShopFirstAid","Macroom, Cork",-8.9588478,51.9048039
"antichensoo","antichensoo","mEXicO",-102.552784,23.634501
"MassDPH","MassDPH","Boston, MA",-71.0588801,42.3600825
"inarteziogio","inarteziogio","Italy",12.56738,41.87194
"imparoastudiare","imparoastudiare","Bologna, BO, Italia",11.3426162,44.494887
"WordManWord","WordManWord","ATL",-84.4277001,33.6407282
"DutyOfAPatriot","DutyOfAPatriot","Green Dragon, Boston",-71.05679,42.361437
"prosalud_ac","prosalud_ac","Distrito Federal, México",-99.133208,19.4326077
"alexandraerin","alexandraerin","Hagerstown",-77.7199932,39.6417629
"TriathBlade","TriathBlade","Roma",-95.9036356,36.0766378
"Turismoromaweb","Turismoromaweb","Roma",-95.9036356,36.0766378
"ENobleSchCorp","ENobleSchCorp","Kendallville, Indiana",-85.2649754,41.4414384
"1019Rocks","1019Rocks","Maine & New Brunswick",-69.4454689,45.253783
"bigcountry969","bigcountry969","Maine & New Brunswick",-69.4454689,45.253783
"Q961FM","Q961FM","Maine & New Brunswick",-69.4454689,45.253783
"cookie_ketchup","cookie_ketchup","Schwarzenberg/Erzgebirge, Deut",12.7792228,50.5425641
"draninanoreen","draninanoreen","México",-102.552784,23.634501
"Miranalva","Miranalva","México, D.F.",-99.133208,19.4326077
"SuellenBorgesit","SuellenBorgesit","Brasil",-51.92528,-14.235004
"RogerAntoniazzo","RogerAntoniazzo","Chicago, IL",-87.6297982,41.8781136
"P_CG_","P_CG_","Napoli",-94.705405,37.4196255
"femtobrewster","femtobrewster","London",-0.1277583,51.5073509
"ElHeraldodeChis","ElHeraldodeChis","Tuxtla Gutiérrez, Chiapas",-93.1029939,16.7516009
"e_tangassi","e_tangassi","Mexico",-102.552784,23.634501
"celinahd","celinahd","México",-102.552784,23.634501
"Presenciapr","Presenciapr","Puerto Rico",-66.590149,18.220833
"UHRainbowBabies","UHRainbowBabies","Cleveland, Ohio",-81.6943605,41.49932
"SouthTahoeNow","SouthTahoeNow","South Lake Tahoe, CA",-119.9771868,38.939926
"GlaunerLisa","GlaunerLisa","Twin Falls, ID",-114.4700518,42.5558381
"nbcchicago","nbcchicago","Chicago, IL",-87.6297982,41.8781136
"mnhealth","mnhealth","St. Paul, Minnesota",-93.0899578,44.9537029
"ColonoterapiaM","ColonoterapiaM","Cd. de Mexico",-99.133208,19.4326077
"Succhiandiamo","Succhiandiamo","Sardinia, Italy",9.0128926,40.1208752
"luisreyva","luisreyva","ciudad de mexico",-99.133208,19.4326077
"cristinamacca","cristinamacca","Milano, Lombardia",9.189982,45.4642035
"aleyakassam","aleyakassam","Nairobi, Kenya",36.8219462,-1.2920659
"Noticias_IGSS","Noticias_IGSS","Guatemala",-90.230759,15.783471
"lakejimin","lakejimin","HOPE WORLD",-117.1997836,32.8112737
"eduardoalbag","eduardoalbag","Chihuahua, México",-106.0691004,28.6329957
"DraAChvez","DraAChvez","DF",-111.8889542,40.706652
"ElSoldeTijuana1","ElSoldeTijuana1","Tijuana",-117.0382471,32.5149469
"Lafayette_Grant","Lafayette_Grant","Wisconsin, USA",-88.7878678,43.7844397
"Clim8Resilient","Clim8Resilient","Happy Valley, OR",-122.5309127,45.4469139
"troymedia","troymedia","Canada",-106.346771,56.130366
"currentcee_","currentcee_","Jamaica",-77.297508,18.109581
"EmanuelaPacotto","EmanuelaPacotto","Milano",-75.163389,39.9629406
"AndrewE_Johnson","AndrewE_Johnson","DC Area",-77.3783789,39.1289725
"keidekay","keidekay","Tulsa, OK",-95.992775,36.1539816
"grip54","grip54","Nancy, France",6.184417,48.692054
"KathyOlliveira","KathyOlliveira","Curitiba, Brasil",-49.3044253,-25.4808762
"MDExpressva","MDExpressva","Hampton Roads, VA",-76.386818,36.9614181
"tynishakeli","tynishakeli","Earth ",-95.7243335,37.2321077
"LeoPineda_","LeoPineda_","Acapulco de Juárez, Guerrero",-99.8236533,16.8531086
"MXQNoticias","MXQNoticias","Estado de México",-99.7232673,19.4968732
"PapillonBaron","PapillonBaron","Lyon, France",4.835659,45.764043
"tawneyfrogmouth","tawneyfrogmouth","Leipzig, Deutschland",12.3730747,51.3396955
"TuSNHD","TuSNHD","Las Vegas, Nevada",-115.1398296,36.1699412
"IHAConnect","IHAConnect","Indianapolis, IN",-86.158068,39.768403
"KrauseDoris","KrauseDoris","Winter Haven, Fl",-81.7328567,28.0222435
"WW1CC","WW1CC","Washington, DC",-77.0368707,38.9071923
"HunterProbss","HunterProbss","El Paso, TX",-106.4850217,31.7618778
"NotizieIN","NotizieIN","Italia",12.56738,41.87194
"elissa_men","elissa_men","México ",-102.552784,23.634501
"MauZannini","MauZannini","Cadoneghe, Veneto",11.9300958,45.4440542
"AmandaBalconi","AmandaBalconi","México, D.F.",-99.133208,19.4326077
"domalex82","domalex82","Firenze",11.2558136,43.7695604
"diarioelmundo","diarioelmundo","Córdoba, Veracruz",-96.9237751,18.8838909
"_NoItsPatrick","_NoItsPatrick","Maryland ",-76.6412712,39.0457549
"davidh7426","davidh7426","Stockport, Uk",-2.1266325,53.3933102
"lulucastadiva","lulucastadiva","Sardegna, Italia",9.0128926,40.1208752
"Cupidkill_er","Cupidkill_er","Park Lane ",-96.7677647,32.8709834
"Barchester_care","Barchester_care","UK",-3.435973,55.378051
"AZUelzen","AZUelzen","Uelzen",10.5580304,52.9658199
"AltmarkZeitung","AltmarkZeitung","Altmark",-73.9299489,40.809398
"nickmuthumbi","nickmuthumbi","Nairobi, Kenya",36.8219462,-1.2920659
"TGIA50","TGIA50","Iowa, USA",-93.097702,41.8780025
"MT__87","MT__87","Italy",12.56738,41.87194
"GlobalPHObserv","GlobalPHObserv","Baltimore MD USA",-76.6121893,39.2903848
"iAmMarianela_","iAmMarianela_","Mexico City ",-99.133208,19.4326077
"LizzyMcGuire419","LizzyMcGuire419","Port Clinton, OH",-82.9376919,41.5119954
"dhootdoot","dhootdoot","中国，china",104.195397,35.86166
"MMTVLaguna","MMTVLaguna","Torreón, Comarca Lagunera",-103.4164264,25.519984
"CrystalRun","CrystalRun","Hudson Valley, NY",-73.9612887,41.9209018
"mccrenshaw","mccrenshaw","Atlanta, Georgia ",-84.3879824,33.7489954
"VacZineAnalytic","VacZineAnalytic","United Kingdom",-3.435973,55.378051
"YFarsakoglu","YFarsakoglu","San Diego, CA",-117.1610838,32.715738
"KarlyKennelly","KarlyKennelly","Saint Thomas, ND",-97.4470838,48.6191614
"yeIIowcurtains_","yeIIowcurtains_","Hogwarts",-81.4736377,28.4722475
"KarpatHir","KarpatHir","Kárpátalja",22.287883,48.6208
"DrPChouinard","DrPChouinard","Moncton, NB CANADA",-64.7782313,46.0878165
"tpi","tpi","Rome, Italy",12.4963655,41.9027835
"BenCh_EM","BenCh_EM","Iowa City, IA",-91.5301683,41.6611277
"USTribuneNews","USTribuneNews","Las Vegas, NV",-115.1398296,36.1699412
"nailsontenazor","nailsontenazor","Atalaia do Norte",-70.1924957,-4.3655403
"euronewsit","euronewsit","Europa",-94.5836724,39.0273577
"KLOG1490","KLOG1490","Kelso Washington",-122.9084445,46.146779
"sundhedspanel","sundhedspanel","Aalborg, Danmark",9.921747,57.0488195
"emmykegler","emmykegler","Minneapolis",-93.2650108,44.977753
"TCHDHealth","TCHDHealth","Greenwood Village, CO",-104.9508141,39.6172101
"anaabecassis","anaabecassis","Parintins, Brasil",-56.7319696,-2.633616
"ustrason","ustrason","İzmir, Türkiye",27.142826,38.423734
"hpscireland","hpscireland","Dublin, Ireland",-6.2603097,53.3498053
"JABell27","JABell27","Maryland, USA",-76.6412712,39.0457549
"TelemundoCHI","TelemundoCHI","Chicago, IL",-87.6297982,41.8781136
"Mommie_Hass","Mommie_Hass","Minnesota, USA",-94.6858998,46.729553
"sanachan91","sanachan91","Italia",12.56738,41.87194
"softpcaralho","softpcaralho","Brasilia, DF ",-47.9218204,-15.826691
"SusanVega33","SusanVega33","San Francisco, CA",-122.4194155,37.7749295
"RDP_Dentist","RDP_Dentist","Hammersmith, West London ",-0.223731,51.491187
"Skatli_20","Skatli_20","Kroonstad, South Africa",27.2323367,-27.6372514
"anna_f81","anna_f81","Milano, Lombardia",9.189982,45.4642035
"BcademyIT","BcademyIT","Pordenone",12.661452,45.9563684
"aafp","aafp","Leawood, KS",-94.6169012,38.966673
"DoctorsReportTM","DoctorsReportTM","United States",-95.712891,37.09024
"Jamie_Eaves","Jamie_Eaves","Birmingham, UK",-1.890401,52.486243
"AbbieATC","AbbieATC","Cincinnati, Ohio",-84.5120196,39.1031182
"twigpro","twigpro","Bergamo",9.6772698,45.6982642
"YoNews","YoNews","internet",-95.712891,37.09024
"LouBell","LouBell","Scotland, United Kingdom",-4.2026458,56.4906712
"SorayaCastroLL","SorayaCastroLL","Rep. Dominicana",-70.162651,18.735693
"GazzettaDelSud","GazzettaDelSud","Sicilia / Calabria",15.7180247,38.2512005
"sick_bxtch","sick_bxtch","Phoenix, AZ",-112.0740373,33.4483771
"jjyama","jjyama","BC, Canada, Earth",-123.1152145,49.2891439
"drmarynguyen","drmarynguyen","Castroville, TX",-98.8786387,29.3557903
"PeggyMMwanza","PeggyMMwanza","Nairobi, Kenya",36.8219462,-1.2920659
"dydsix","dydsix","Budapest, Hungary",19.040235,47.497912
"himvhan","himvhan","Torino | Hisachul’s MC",7.6857881,45.0699171
"fuggire_","fuggire_","Lombardy, Italy",9.8452433,45.4790671
"strain_maxi","strain_maxi","Austria",14.550072,47.516231
"DrByrneChiro","DrByrneChiro","Howland Center, OH",-80.7453575,41.2511682
"Crof","Crof","North Vancouver, BC",-123.0724139,49.3199816
"TulsaHealthDept","TulsaHealthDept","Tulsa, OK",-95.992775,36.1539816
"jazzentacones","jazzentacones","Chilangolandia",-96.6887561,32.8436493
"FedeManabi","FedeManabi","Ecuador  Portoviejo",-80.4524903,-1.054723
"apexreps","apexreps","Lemont, IL ",-88.0017261,41.673642
"MedGizmo","MedGizmo","New York, NY",-74.0059728,40.7127753
"cristinaizbe","cristinaizbe","México",-102.552784,23.634501
"CDCDirector","CDCDirector","Atlanta, GA",-84.3879824,33.7489954
"PortaldoAM","PortaldoAM","Manaus, Brazil",-60.0217314,-3.1190275
"Chris__Merritt","Chris__Merritt","Providence, RI",-71.4128343,41.8239891
"zitella_anna","zitella_anna","milano,italy",9.189982,45.4642035
"chslunchreport","chslunchreport","Clinton, IA",-90.1887379,41.8444735
"Entman1773","Entman1773","Southeastern CT",-72.198734,41.322696
"lilianaya12","lilianaya12","Atizapan de Zaragoza",-99.2674713,19.5562275
"RomaNews","RomaNews","Roma",-95.9036356,36.0766378
"NewsweekEspanol","NewsweekEspanol","México, D. F.",-99.133208,19.4326077
"period_victoria","period_victoria","Durango, Mexico",-104.6587821,24.5592665
"fpietrosanti","fpietrosanti","Europe, Earth Planet",15.2551187,54.5259614
"darkskywriter","darkskywriter","Milan",9.189982,45.4642035
"amoanimali1","amoanimali1","Rome, Lazio",12.4963655,41.9027835
"sanluisatiempo","sanluisatiempo","San Luis Potosí, México",-100.9855409,22.1564699
"Boehringer_AH","Boehringer_AH","Ingelheim, Germany",8.0560682,49.9764195
"NMPulmCritCare","NMPulmCritCare","Chicago, IL",-87.6297982,41.8781136
"HealthyEscambia","HealthyEscambia","Pensacola, FL",-87.2169149,30.421309
"APrzechrzta","APrzechrzta","Warszawa, Mazowieckie",21.0122287,52.2296756
"barbara21367773","barbara21367773","Rome, Lazio",12.4963655,41.9027835
"Viviana_MR_","Viviana_MR_","Guayaquil, Ecuador",-79.9223592,-2.1709979
"chavagra","chavagra","Querétaro, Querétaro Arteaga",-100.3898881,20.5887932
"GreeceOutsideIn","GreeceOutsideIn","Athens, Greece",23.7275388,37.9838096
"felipekanc","felipekanc","sp",-95.6284518,36.9957932
"JeffcoPH","JeffcoPH","Lakewood, CO",-105.0813734,39.7047095
"Karla89251303","Karla89251303","Piedmont, Italy",7.5153885,45.0522366
"ororadio","ororadio","Oaxaca",-96.7265889,17.0731842
"Aller_MD","Aller_MD","Buenos Aires",-58.3815591,-34.6036844
"IntDissidente","IntDissidente","Rome, Lazio",12.4963655,41.9027835
"AnnaAscani","AnnaAscani","Città di Castello | Roma",12.2319048,43.4577876
"capefearvalley","capefearvalley","Fayetteville, NC",-78.8783585,35.0526641
"Sheeepkeef","Sheeepkeef","Halton Hills, Ontario",-80.017663,43.646987
"mcall","mcall","Allentown, PA",-75.4714098,40.6022939
"cafepharma","cafepharma","Atlanta",-84.3879824,33.7489954
"burxanahealth","burxanahealth","Spain",-3.74922,40.463667
"emerge67","emerge67","Italy",12.56738,41.87194
"drctruss","drctruss","Atlanta, GA",-84.3879824,33.7489954
"transnazionale","transnazionale","Rome, Italy",12.4963655,41.9027835
"F4U5T1NH0","F4U5T1NH0","Scomodo",12.5324167,41.8832449
"KarenHeinrichs","KarenHeinrichs","Berlin, Deutschland",13.404954,52.5200066
"DARKRAYTAKraY","DARKRAYTAKraY","Friuli-Venezia Giulia, Italia",13.1033646,46.2259177
"nutellaberliner","nutellaberliner","Berlin, wo sonst? Im Exil!",13.4315325,52.4871404
"claymohealth","claymohealth","Liberty, Missouri",-94.4191177,39.2461138
"About_Juste","About_Juste","São Paulo, Brasil",-46.6333094,-23.5505199
"TeshielMont","TeshielMont","San Luis Potosí, México",-100.9855409,22.1564699
"maxuel84","maxuel84","Napoli",-94.705405,37.4196255
"maury28749463","maury28749463","Tuscany, Italy",11.2486208,43.7710513
"DarsiIlaria","DarsiIlaria","Rome, Lazio",12.4963655,41.9027835
"Dt_Aerzteblatt","Dt_Aerzteblatt","Germany",10.451526,51.165691
"HechosAM","HechosAM","Cd de México",-99.133208,19.4326077
"IrmaGami","IrmaGami","Distrito Federal, México",-99.133208,19.4326077
"torikatherinee","torikatherinee","leoti KS",-101.3587713,38.479741
"TheWorldAnvil","TheWorldAnvil","Helsinki",24.9383791,60.1698557
"eikaiwaInfo","eikaiwaInfo","日本",138.252924,36.204824
"DarkLordVyperX","DarkLordVyperX","Portland, OR",-122.6587185,45.5122308
"tinnerlouis","tinnerlouis","Twitter",-122.4172004,37.7764685
"maderosergio","maderosergio","Cd. Juárez, Chihuahua; MX",-106.4245478,31.6903638
"RaffaeleMagrone","RaffaeleMagrone","Roma",-95.9036356,36.0766378
"DrEmilyT","DrEmilyT","St Louis, MO",-90.1994042,38.6270025
"PortalTucuma","PortalTucuma","Manaus, Brasil",-60.0217314,-3.1190275
"TheElyrose","TheElyrose","Abuja, Nigeria",7.398574,9.0764785
"NickFickbohm","NickFickbohm","Alcester, south dakota",-96.6308708,43.0213783
"PPHMexico","PPHMexico","Polanco, Miguel Hidalgo",-99.1956012,19.4340199
"madandbrilliant","madandbrilliant","Palma de Mallorca, Spain",2.6501603,39.5696005
"nicolacichelli","nicolacichelli","Legnano (Milano)",8.9142485,45.5983403
"manoelalmeidaam","manoelalmeidaam","Manaus- Amazonas - Brasil",-60.0217314,-3.1190275
"_VicenteSerrano","_VicenteSerrano","Chicago, IL",-87.6297982,41.8781136
"PortalAmazonas1","PortalAmazonas1","Manaus, Brazil",-60.0217314,-3.1190275
"irritatrix","irritatrix","Italy",12.56738,41.87194
"NHSWandsworth","NHSWandsworth","Wandsworth",-0.1817824,51.4570716
"ldpsci","ldpsci","Maryland",-76.6412712,39.0457549
"JoePlenzler","JoePlenzler","Washington, DC",-77.0368707,38.9071923
"chrisfernanda","chrisfernanda","República de Curitiba",-49.2760489,-25.5161192
"noarevire","noarevire","Caguas, Puerto Rico ",-66.035249,18.2387995
"bbethleblanc","bbethleblanc","Virginia, USA",-78.6568942,37.4315734
"Suntimes","Suntimes","Chicago, IL",-87.6297982,41.8781136
"tbrownwright","tbrownwright","Pittsburgh, PA",-79.9958864,40.4406248
"Mammole","Mammole","Giussano, MB",9.2089664,45.7002381
"craigrachel","craigrachel","TX",-99.9018131,31.9685988
"AurBue","AurBue","Antibes, France",7.125102,43.580418
"heath_us","heath_us","Houston, TX",-95.3698028,29.7604267
"CSSPanama","CSSPanama","Panamá",-80.782127,8.537981
"TheNamibian","TheNamibian","Windhoek, Namibia",17.0657549,-22.5608807
"alesha_haschets","alesha_haschets","United States",-95.712891,37.09024
"epaultaylor","epaultaylor","Toronto",-79.3831843,43.653226
"polleanadiva","polleanadiva","Cuiabá, Brasil",-56.0978917,-15.6014109
"Gokcennaksoy","Gokcennaksoy","Ankara, Türkiye",32.8597419,39.9333635
"BoggisNews","BoggisNews","New Hampshire, USA",-71.5723953,43.1938516
"manelimann","manelimann","Istanbul, Turkey",28.9783589,41.0082376
"painkiller80","painkiller80","Italy",12.56738,41.87194
"STR_Hammer","STR_Hammer","Ligonier, Pennsylvania",-79.2375325,40.2431278
"jackiedavissays","jackiedavissays","Atlanta, GA",-84.3879824,33.7489954
"prinvcipino","prinvcipino","Allianz Stadium",-93.1650965,44.9529226
"SperanzaUk","SperanzaUk","Europe",15.2551187,54.5259614
"UVA_PICU","UVA_PICU","Charlottesville, VA",-78.4766781,38.0293059
"KARADJA_ROU","KARADJA_ROU","München, Bayern",11.5819805,48.1351253
"grvnday","grvnday","Insieme al Krampus ",-86.902298,32.3182314
"_PauAG","_PauAG","México",-102.552784,23.634501
"revanprtm","revanprtm","Jakarta - Yogyakarta",106.704604,-6.263232
"sarriharmonita","sarriharmonita","where the magic happens",-81.563874,28.385233
"LucasKimanthi","LucasKimanthi","Nairobi-Kenya",36.8219462,-1.2920659
"vocativo","vocativo","Manaus",-60.0217314,-3.1190275
"Hibbing59","Hibbing59","Milano, Italia",9.189982,45.4642035
"pashitto","pashitto","MEXICO",-102.552784,23.634501
